ID_Venta,ID_Cliente,Fecha_Venta,Metodo_Pago,Modo_Entrega,ID_Detalle_Venta,ID_Producto_Venta,Cantidad,Precio_Unitario,Longitud_mt,Capas,Tipo_Empaque,ID_Producto,Tipo_Producto,Denier,Longitud_mm,Descripcion,ID_Importacion,Costo_Unitario,Volumen,Fecha_Importacion,Costo_Transporte,IVA,Arancel,Costo_Agente,Fecha_Costo,ID_Produccion,Costo_Produccion,Cantidad_Producida,Fecha_Produccion
506,174,2024-10-04,Efectivo,Entregado,3413,5,12.4,24.0,2.4,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
506,174,2024-10-04,Efectivo,Entregado,3414,6,11.1,24.0,2.4,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
506,174,2024-10-04,Efectivo,Entregado,3415,6,11.9,24.0,2.3,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
506,174,2024-10-04,Efectivo,Entregado,3416,5,9.9,24.0,2.3,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
506,174,2024-10-04,Efectivo,Entregado,3417,6,9.0,24.0,2.4,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
506,174,2024-10-04,Efectivo,Entregado,3418,5,10.4,24.0,2.4,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
506,174,2024-10-04,Efectivo,Entregado,3419,6,8.9,24.0,2.3,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
506,174,2024-10-04,Efectivo,Entregado,3420,5,12.4,24.0,2.3,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
507,174,2024-10-24,QR,Retirado,3421,5,10.6,24.5,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
507,174,2024-10-24,QR,Retirado,3422,5,11.3,24.5,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
507,174,2024-10-24,QR,Retirado,3423,6,9.1,24.5,2.4,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
507,174,2024-10-24,QR,Retirado,3424,6,10.4,24.5,2.4,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
507,174,2024-10-24,QR,Retirado,3425,6,9.2,24.5,2.3,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
507,174,2024-10-24,QR,Retirado,3426,6,10.9,24.5,2.4,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
507,174,2024-10-24,QR,Retirado,3427,6,10.3,24.5,2.4,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
507,174,2024-10-24,QR,Retirado,3428,6,9.3,24.5,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
507,174,2024-10-24,QR,Retirado,3429,5,10.7,24.5,2.3,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
507,174,2024-10-24,QR,Retirado,3430,6,10.6,24.5,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
508,174,2024-10-09,Efectivo,Retirado,3431,5,10.6,24.0,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
508,174,2024-10-09,Efectivo,Retirado,3432,5,12.0,24.0,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
508,174,2024-10-09,Efectivo,Retirado,3433,5,10.5,24.0,2.3,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
508,174,2024-10-09,Efectivo,Retirado,3434,5,11.5,24.0,2.4,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
508,174,2024-10-09,Efectivo,Retirado,3435,6,11.0,24.0,2.4,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
508,174,2024-10-09,Efectivo,Retirado,3436,6,12.2,24.0,2.4,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
508,174,2024-10-09,Efectivo,Retirado,3437,6,11.3,24.0,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
508,174,2024-10-09,Efectivo,Retirado,3438,6,8.9,24.0,2.4,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
508,174,2024-10-09,Efectivo,Retirado,3439,6,9.9,24.0,2.4,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
508,174,2024-10-09,Efectivo,Retirado,3440,6,9.6,24.0,2.4,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
509,174,2024-10-25,QR,Entregado,3441,5,10.3,24.5,2.4,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
509,174,2024-10-25,QR,Entregado,3442,6,12.0,24.5,2.3,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
509,174,2024-10-25,QR,Entregado,3443,5,9.5,24.5,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
509,174,2024-10-25,QR,Entregado,3444,6,10.7,24.5,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
509,174,2024-10-25,QR,Entregado,3445,6,11.2,24.5,2.4,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
509,174,2024-10-25,QR,Entregado,3446,5,10.5,24.5,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
509,174,2024-10-25,QR,Entregado,3447,6,8.9,24.5,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
509,174,2024-10-25,QR,Entregado,3448,6,12.3,24.5,2.4,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
509,174,2024-10-25,QR,Entregado,3449,5,10.1,24.5,2.4,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
509,174,2024-10-25,QR,Entregado,3450,6,9.5,24.5,2.4,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
510,174,2024-10-03,Efectivo,Entregado,3451,5,12.0,24.0,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
510,174,2024-10-03,Efectivo,Entregado,3452,5,10.9,24.0,2.4,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
510,174,2024-10-03,Efectivo,Entregado,3453,6,11.7,24.0,2.3,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
510,174,2024-10-03,Efectivo,Entregado,3454,5,9.5,24.0,2.4,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
510,174,2024-10-03,Efectivo,Entregado,3455,6,10.8,24.0,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
510,174,2024-10-03,Efectivo,Entregado,3456,6,12.0,24.0,2.4,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
510,174,2024-10-03,Efectivo,Entregado,3457,5,10.6,24.0,2.3,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
510,174,2024-10-03,Efectivo,Entregado,3458,6,10.4,24.0,2.3,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
510,174,2024-10-03,Efectivo,Entregado,3459,6,11.6,24.0,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
510,174,2024-10-03,Efectivo,Entregado,3460,6,12.2,24.0,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
511,174,2024-10-23,Efectivo,Retirado,3461,5,11.1,24.5,2.4,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
511,174,2024-10-23,Efectivo,Retirado,3462,6,11.8,24.5,2.4,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
511,174,2024-10-23,Efectivo,Retirado,3463,5,10.8,24.5,2.3,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
511,174,2024-10-23,Efectivo,Retirado,3464,5,9.0,24.5,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
511,174,2024-10-23,Efectivo,Retirado,3465,5,11.8,24.5,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
511,174,2024-10-23,Efectivo,Retirado,3466,5,11.1,24.5,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
511,174,2024-10-23,Efectivo,Retirado,3467,5,10.9,24.5,2.4,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
511,174,2024-10-23,Efectivo,Retirado,3468,5,11.4,24.5,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
511,174,2024-10-23,Efectivo,Retirado,3469,6,10.4,24.5,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
511,174,2024-10-23,Efectivo,Retirado,3470,5,11.6,24.5,2.3,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
512,174,2024-11-02,Efectivo,Retirado,3471,6,12.2,24.5,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
512,174,2024-11-02,Efectivo,Retirado,3472,6,10.0,24.5,2.3,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
512,174,2024-11-02,Efectivo,Retirado,3473,5,12.3,24.5,2.4,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
512,174,2024-11-02,Efectivo,Retirado,3474,5,9.5,24.5,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
512,174,2024-11-02,Efectivo,Retirado,3475,6,10.1,24.5,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
512,174,2024-11-02,Efectivo,Retirado,3476,5,10.2,24.5,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
512,174,2024-11-02,Efectivo,Retirado,3477,6,11.9,24.5,2.4,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
512,174,2024-11-02,Efectivo,Retirado,3478,6,11.2,24.5,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
512,174,2024-11-02,Efectivo,Retirado,3479,6,10.9,24.5,2.3,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
512,174,2024-11-02,Efectivo,Retirado,3480,6,9.3,24.5,2.4,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
513,174,2024-11-22,Efectivo,Entregado,3481,5,12.4,24.5,2.4,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
513,174,2024-11-22,Efectivo,Entregado,3482,5,9.2,24.5,2.4,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
513,174,2024-11-22,Efectivo,Entregado,3483,6,11.9,24.5,2.3,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
513,174,2024-11-22,Efectivo,Entregado,3484,5,12.2,24.5,2.4,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
513,174,2024-11-22,Efectivo,Entregado,3485,6,10.3,24.5,2.4,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
513,174,2024-11-22,Efectivo,Entregado,3486,6,11.7,24.5,2.4,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
513,174,2024-11-22,Efectivo,Entregado,3487,6,10.6,24.5,2.3,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
513,174,2024-11-22,Efectivo,Entregado,3488,5,11.3,24.5,2.4,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
513,174,2024-11-22,Efectivo,Entregado,3489,5,11.0,24.5,2.4,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
513,174,2024-11-22,Efectivo,Entregado,3490,6,8.8,24.5,2.3,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
514,174,2024-11-15,Efectivo,Entregado,3491,5,12.1,24.5,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
514,174,2024-11-15,Efectivo,Entregado,3492,6,11.2,24.5,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
514,174,2024-11-15,Efectivo,Entregado,3493,5,8.8,24.5,2.3,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
514,174,2024-11-15,Efectivo,Entregado,3494,5,9.2,24.5,2.3,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
514,174,2024-11-15,Efectivo,Entregado,3495,5,9.0,24.5,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
514,174,2024-11-15,Efectivo,Entregado,3496,6,12.4,24.5,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
514,174,2024-11-15,Efectivo,Entregado,3497,5,10.1,24.5,2.3,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
514,174,2024-11-15,Efectivo,Entregado,3498,5,11.7,24.5,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
514,174,2024-11-15,Efectivo,Entregado,3499,6,9.2,24.5,2.3,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
514,174,2024-11-15,Efectivo,Entregado,3500,6,11.3,24.5,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
515,174,2024-11-16,QR,Entregado,3501,5,12.3,24.5,2.4,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
515,174,2024-11-16,QR,Entregado,3502,6,12.4,24.5,2.4,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
515,174,2024-11-16,QR,Entregado,3503,6,9.2,24.5,2.3,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
515,174,2024-11-16,QR,Entregado,3504,6,11.8,24.5,2.3,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
515,174,2024-11-16,QR,Entregado,3505,5,11.9,24.5,2.4,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
515,174,2024-11-16,QR,Entregado,3506,5,9.1,24.5,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
515,174,2024-11-16,QR,Entregado,3507,6,8.9,24.5,2.4,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
515,174,2024-11-16,QR,Entregado,3508,6,11.9,24.5,2.4,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
515,174,2024-11-16,QR,Entregado,3509,6,9.9,24.5,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
515,174,2024-11-16,QR,Entregado,3510,6,12.0,24.5,2.4,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
516,174,2024-11-28,QR,Entregado,3511,5,12.4,24.5,2.3,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
516,174,2024-11-28,QR,Entregado,3512,5,12.0,24.5,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
516,174,2024-11-28,QR,Entregado,3513,5,11.6,24.5,2.4,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
516,174,2024-11-28,QR,Entregado,3514,5,8.9,24.5,2.4,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
516,174,2024-11-28,QR,Entregado,3515,6,12.2,24.5,2.4,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
516,174,2024-11-28,QR,Entregado,3516,6,9.5,24.5,2.4,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
516,174,2024-11-28,QR,Entregado,3517,6,11.3,24.5,2.3,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
516,174,2024-11-28,QR,Entregado,3518,5,9.4,24.5,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
516,174,2024-11-28,QR,Entregado,3519,5,9.8,24.5,2.4,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
516,174,2024-11-28,QR,Entregado,3520,6,11.2,24.5,2.4,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
517,174,2024-11-08,Efectivo,Retirado,3521,5,12.3,24.5,2.3,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
517,174,2024-11-08,Efectivo,Retirado,3522,5,11.1,24.5,2.3,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
517,174,2024-11-08,Efectivo,Retirado,3523,5,12.2,24.5,2.3,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
517,174,2024-11-08,Efectivo,Retirado,3524,6,11.9,24.5,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
517,174,2024-11-08,Efectivo,Retirado,3525,6,11.9,24.5,2.4,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
517,174,2024-11-08,Efectivo,Retirado,3526,5,10.0,24.5,2.4,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
517,174,2024-11-08,Efectivo,Retirado,3527,5,11.7,24.5,2.4,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
517,174,2024-11-08,Efectivo,Retirado,3528,6,10.7,24.5,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
517,174,2024-11-08,Efectivo,Retirado,3529,6,10.0,24.5,2.4,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
517,174,2024-11-08,Efectivo,Retirado,3530,5,12.3,24.5,2.3,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
518,174,2024-11-19,QR,Retirado,3531,5,10.6,24.5,2.3,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
518,174,2024-11-19,QR,Retirado,3532,5,11.5,24.5,2.3,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
518,174,2024-11-19,QR,Retirado,3533,6,10.6,24.5,2.3,2.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
518,174,2024-11-19,QR,Retirado,3534,6,9.2,24.5,2.4,3.0,rollo,6,Fibra Discontinua de poliéster,15,64,psf material semi rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
518,174,2024-11-19,QR,Retirado,3535,5,10.8,24.5,2.3,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
518,174,2024-11-19,QR,Retirado,3536,5,10.3,24.5,2.4,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
518,174,2024-11-19,QR,Retirado,3537,5,10.1,24.5,2.4,3.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
518,174,2024-11-19,QR,Retirado,3538,5,12.2,24.5,2.4,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
518,174,2024-11-19,QR,Retirado,3539,5,9.8,24.5,2.3,2.0,rollo,5,Fibra Discontinua de poliéster,18,64,psf material rigido de difusión para la creación de guata o lamina de poliéster,,,,,,,,,,,,,
